student_id,visit_date,activity,book_title,duration_hours,checkout_date,return_date
197,2025-08-28,Reading Session,,2.0,,
577,2025-09-14,Book Borrowed,Physics Vol 1,,2025-09-14,
577,2025-10-19,Reading Session,,1.0,,
577,2025-09-26,Book Returned,Software Engineering,,,2025-10-07
577,2025-09-29,Reading Session,,1.0,,
577,2025-10-02,Book Borrowed,Power Systems,,2025-10-02,
577,2025-08-27,Book Returned,Database Management Systems,,,2025-09-16
807,2025-09-22,Reading Session,,1.0,,
807,2025-09-17,Book Borrowed,Artificial Intelligence,,2025-09-17,
807,2025-10-23,Book Borrowed,Power Systems,,2025-10-23,
807,2025-09-02,Reading Session,,4.0,,
807,2025-11-18,Reading Session,,4.0,,
733,2025-10-25,Reading Session,,2.0,,
733,2025-09-25,Book Borrowed,Software Engineering,,2025-09-25,
733,2025-09-07,Book Returned,Control Systems,,,2025-09-19
733,2025-08-28,Reading Session,,3.0,,
733,2025-11-24,Reading Session,,2.0,,
733,2025-11-19,Book Returned,Data Structures and Algorithms,,,2025-11-29
733,2025-10-22,Book Borrowed,Database Management Systems,,2025-10-22,
733,2025-10-26,Book Borrowed,Computer Networks,,2025-10-26,
733,2025-10-15,Book Returned,Control Systems,,,2025-10-25
537,2025-09-17,Reading Session,,4.0,,
537,2025-09-29,Book Returned,Database Management Systems,,,2025-10-08
537,2025-09-10,Reading Session,,2.0,,
537,2025-11-17,Book Borrowed,Software Engineering,,2025-11-17,
537,2025-10-13,Book Returned,Operating Systems,,,2025-10-21
537,2025-09-30,Book Returned,Operating Systems,,,2025-10-20
537,2025-09-14,Book Borrowed,Operating Systems,,2025-09-14,
537,2025-10-15,Book Returned,Chemistry Fundamentals,,,2025-10-26
537,2025-11-04,Reading Session,,1.0,,
537,2025-10-28,Book Returned,Chemistry Fundamentals,,,2025-11-15
537,2025-08-29,Reading Session,,3.0,,
537,2025-09-23,Book Borrowed,Physics Vol 1,,2025-09-23,
537,2025-10-20,Reading Session,,3.0,,
537,2025-10-09,Book Returned,Database Management Systems,,,2025-10-21
715,2025-11-10,Book Borrowed,Computer Networks,,2025-11-10,
715,2025-11-25,Book Returned,Artificial Intelligence,,,2025-12-16
715,2025-09-13,Book Borrowed,Operating Systems,,2025-09-13,
715,2025-11-18,Reading Session,,3.0,,
715,2025-09-24,Reading Session,,1.0,,
715,2025-08-27,Reading Session,,1.0,,
225,2025-09-06,Book Borrowed,Data Structures and Algorithms,,2025-09-06,
225,2025-11-06,Reading Session,,1.0,,
225,2025-09-26,Book Returned,Chemistry Fundamentals,,,2025-10-05
225,2025-10-19,Book Returned,Software Engineering,,,2025-10-29
225,2025-10-26,Book Borrowed,Digital Electronics,,2025-10-26,
225,2025-09-05,Reading Session,,1.0,,
225,2025-09-19,Reading Session,,3.0,,
225,2025-09-16,Book Borrowed,Advanced Mathematics,,2025-09-16,
225,2025-09-05,Book Returned,Power Systems,,,2025-09-19
225,2025-09-07,Book Returned,Artificial Intelligence,,,2025-09-22
225,2025-11-23,Book Borrowed,Digital Electronics,,2025-11-23,
225,2025-11-27,Book Returned,Computer Networks,,,2025-12-16
225,2025-09-15,Reading Session,,3.0,,
225,2025-10-26,Book Returned,Introduction to Algorithms,,,2025-11-05
225,2025-10-24,Book Borrowed,Physics Vol 1,,2025-10-24,
225,2025-09-13,Reading Session,,3.0,,
225,2025-10-31,Book Returned,Digital Electronics,,,2025-11-15
209,2025-10-01,Reading Session,,3.0,,
209,2025-10-01,Book Borrowed,Computer Networks,,2025-10-01,
209,2025-11-08,Book Returned,Advanced Mathematics,,,2025-11-26
209,2025-09-18,Book Borrowed,Power Systems,,2025-09-18,
209,2025-10-29,Book Returned,Data Structures and Algorithms,,,2025-11-12
209,2025-11-23,Reading Session,,3.0,,
209,2025-09-07,Book Returned,Operating Systems,,,2025-09-14
209,2025-11-15,Book Borrowed,Computer Networks,,2025-11-15,
209,2025-10-09,Book Borrowed,Software Engineering,,2025-10-09,
209,2025-08-24,Reading Session,,1.0,,
209,2025-09-30,Book Returned,Physics Vol 1,,,2025-10-17
209,2025-11-13,Book Borrowed,Artificial Intelligence,,2025-11-13,
331,2025-11-24,Book Returned,Artificial Intelligence,,,2025-12-03
331,2025-11-06,Reading Session,,3.0,,
331,2025-09-16,Reading Session,,4.0,,
331,2025-09-24,Reading Session,,2.0,,
331,2025-09-22,Book Returned,Digital Electronics,,,2025-10-12
331,2025-11-17,Reading Session,,1.0,,
669,2025-10-01,Book Borrowed,Data Structures and Algorithms,,2025-10-01,
669,2025-10-12,Book Returned,Computer Networks,,,2025-10-28
669,2025-10-05,Book Borrowed,Computer Networks,,2025-10-05,
669,2025-09-12,Book Returned,Advanced Mathematics,,,2025-09-25
669,2025-10-23,Reading Session,,4.0,,
669,2025-09-29,Reading Session,,2.0,,
669,2025-11-27,Reading Session,,1.0,,
82,2025-10-25,Book Borrowed,Artificial Intelligence,,2025-10-25,
82,2025-11-03,Book Returned,Database Management Systems,,,2025-11-20
82,2025-11-15,Book Returned,Chemistry Fundamentals,,,2025-11-25
82,2025-10-07,Reading Session,,1.0,,
82,2025-09-21,Reading Session,,2.0,,
82,2025-11-16,Book Borrowed,Database Management Systems,,2025-11-16,
82,2025-11-29,Book Returned,Introduction to Algorithms,,,2025-12-15
82,2025-11-16,Reading Session,,1.0,,
82,2025-10-19,Book Borrowed,Introduction to Algorithms,,2025-10-19,
82,2025-09-30,Book Returned,Machine Learning,,,2025-10-19
82,2025-09-11,Reading Session,,3.0,,
82,2025-10-06,Reading Session,,3.0,,
82,2025-11-05,Book Borrowed,Software Engineering,,2025-11-05,
82,2025-10-04,Book Returned,Introduction to Algorithms,,,2025-10-25
82,2025-11-17,Book Returned,Artificial Intelligence,,,2025-12-02
82,2025-11-20,Book Returned,Computer Networks,,,2025-12-11
82,2025-09-30,Book Returned,Advanced Mathematics,,,2025-10-20
82,2025-10-28,Book Borrowed,Computer Networks,,2025-10-28,
82,2025-10-28,Reading Session,,3.0,,
184,2025-09-09,Reading Session,,2.0,,
184,2025-09-02,Book Borrowed,Introduction to Algorithms,,2025-09-02,
184,2025-09-20,Book Borrowed,Data Structures and Algorithms,,2025-09-20,
184,2025-09-02,Reading Session,,1.0,,
184,2025-11-29,Book Borrowed,Data Structures and Algorithms,,2025-11-29,
184,2025-08-29,Book Borrowed,Machine Learning,,2025-08-29,
728,2025-10-19,Book Borrowed,Software Engineering,,2025-10-19,
728,2025-09-20,Book Borrowed,Power Systems,,2025-09-20,
728,2025-11-03,Reading Session,,3.0,,
728,2025-10-21,Reading Session,,2.0,,
728,2025-09-14,Book Returned,Database Management Systems,,,2025-10-04
728,2025-11-08,Book Returned,Operating Systems,,,2025-11-19
749,2025-10-31,Book Returned,Advanced Mathematics,,,2025-11-12
749,2025-11-17,Book Borrowed,Machine Learning,,2025-11-17,
749,2025-10-06,Book Borrowed,Data Structures and Algorithms,,2025-10-06,
749,2025-09-15,Reading Session,,2.0,,
749,2025-10-20,Book Borrowed,Software Engineering,,2025-10-20,
749,2025-11-16,Reading Session,,4.0,,
749,2025-09-04,Book Borrowed,Machine Learning,,2025-09-04,
749,2025-11-19,Book Borrowed,Software Engineering,,2025-11-19,
749,2025-09-21,Book Borrowed,Operating Systems,,2025-09-21,
749,2025-10-10,Book Returned,Operating Systems,,,2025-10-26
749,2025-09-17,Reading Session,,2.0,,
749,2025-09-22,Book Returned,Advanced Mathematics,,,2025-10-02
749,2025-11-18,Book Returned,Software Engineering,,,2025-12-06
749,2025-10-23,Book Borrowed,Data Structures and Algorithms,,2025-10-23,
749,2025-10-09,Reading Session,,4.0,,
485,2025-10-03,Book Borrowed,Digital Electronics,,2025-10-03,
485,2025-08-25,Reading Session,,1.0,,
485,2025-10-04,Book Borrowed,Operating Systems,,2025-10-04,
485,2025-09-26,Book Borrowed,Database Management Systems,,2025-09-26,
485,2025-09-25,Reading Session,,1.0,,
485,2025-09-10,Book Returned,Data Structures and Algorithms,,,2025-09-26
485,2025-11-05,Reading Session,,1.0,,
485,2025-10-18,Book Borrowed,Advanced Mathematics,,2025-10-18,
485,2025-09-10,Book Returned,Machine Learning,,,2025-10-01
485,2025-09-07,Book Returned,Power Systems,,,2025-09-25
485,2025-08-24,Book Returned,Advanced Mathematics,,,2025-09-05
485,2025-08-24,Book Borrowed,Data Structures and Algorithms,,2025-08-24,
485,2025-09-04,Book Borrowed,Artificial Intelligence,,2025-09-04,
485,2025-10-12,Book Returned,Data Structures and Algorithms,,,2025-10-23
485,2025-09-07,Reading Session,,1.0,,
485,2025-11-16,Reading Session,,1.0,,
291,2025-10-10,Book Borrowed,Database Management Systems,,2025-10-10,
291,2025-11-28,Book Borrowed,Software Engineering,,2025-11-28,
291,2025-10-22,Book Borrowed,Machine Learning,,2025-10-22,
291,2025-09-15,Reading Session,,3.0,,
291,2025-10-22,Book Returned,Introduction to Algorithms,,,2025-10-29
291,2025-10-08,Reading Session,,4.0,,
291,2025-11-26,Reading Session,,3.0,,
291,2025-10-14,Book Borrowed,Power Systems,,2025-10-14,
291,2025-09-08,Book Borrowed,Chemistry Fundamentals,,2025-09-08,
398,2025-09-11,Reading Session,,3.0,,
398,2025-09-02,Reading Session,,3.0,,
398,2025-11-17,Reading Session,,1.0,,
398,2025-08-25,Book Borrowed,Software Engineering,,2025-08-25,
398,2025-11-23,Reading Session,,2.0,,
398,2025-11-21,Book Borrowed,Advanced Mathematics,,2025-11-21,
398,2025-10-26,Reading Session,,3.0,,
262,2025-10-13,Reading Session,,4.0,,
262,2025-10-28,Book Returned,Control Systems,,,2025-11-07
262,2025-10-30,Book Returned,Artificial Intelligence,,,2025-11-19
262,2025-11-28,Book Returned,Introduction to Algorithms,,,2025-12-09
262,2025-09-11,Book Returned,Advanced Mathematics,,,2025-09-20
262,2025-10-28,Book Borrowed,Artificial Intelligence,,2025-10-28,
262,2025-08-31,Book Borrowed,Physics Vol 1,,2025-08-31,
262,2025-10-04,Reading Session,,4.0,,
142,2025-10-07,Book Returned,Software Engineering,,,2025-10-18
142,2025-11-24,Book Returned,Artificial Intelligence,,,2025-12-14
142,2025-10-03,Reading Session,,1.0,,
142,2025-11-23,Reading Session,,2.0,,
142,2025-08-28,Book Borrowed,Artificial Intelligence,,2025-08-28,
142,2025-10-25,Book Returned,Advanced Mathematics,,,2025-11-13
142,2025-11-21,Book Returned,Chemistry Fundamentals,,,2025-12-05
491,2025-11-21,Book Borrowed,Database Management Systems,,2025-11-21,
491,2025-10-04,Book Borrowed,Operating Systems,,2025-10-04,
491,2025-09-03,Book Returned,Digital Electronics,,,2025-09-23
491,2025-09-13,Reading Session,,3.0,,
491,2025-10-15,Book Borrowed,Artificial Intelligence,,2025-10-15,
491,2025-10-30,Book Returned,Database Management Systems,,,2025-11-08
491,2025-09-22,Book Returned,Physics Vol 1,,,2025-10-10
491,2025-09-18,Reading Session,,2.0,,
491,2025-11-16,Book Borrowed,Control Systems,,2025-11-16,
491,2025-11-08,Book Returned,Physics Vol 1,,,2025-11-15
491,2025-10-13,Book Returned,Control Systems,,,2025-10-30
491,2025-10-31,Book Borrowed,Control Systems,,2025-10-31,
491,2025-08-27,Reading Session,,2.0,,
491,2025-10-02,Book Borrowed,Control Systems,,2025-10-02,
54,2025-11-15,Book Borrowed,Physics Vol 1,,2025-11-15,
54,2025-09-19,Reading Session,,3.0,,
54,2025-09-20,Book Borrowed,Artificial Intelligence,,2025-09-20,
54,2025-11-26,Book Borrowed,Power Systems,,2025-11-26,
54,2025-10-07,Reading Session,,1.0,,
54,2025-10-31,Book Returned,Digital Electronics,,,2025-11-12
54,2025-10-22,Reading Session,,3.0,,
54,2025-10-31,Reading Session,,4.0,,
54,2025-11-14,Book Returned,Introduction to Algorithms,,,2025-11-21
54,2025-10-12,Reading Session,,3.0,,
54,2025-11-16,Book Returned,Artificial Intelligence,,,2025-11-28
54,2025-11-27,Book Returned,Advanced Mathematics,,,2025-12-11
534,2025-09-13,Reading Session,,2.0,,
534,2025-10-11,Book Borrowed,Control Systems,,2025-10-11,
534,2025-11-02,Reading Session,,3.0,,
534,2025-09-30,Book Returned,Chemistry Fundamentals,,,2025-10-18
534,2025-10-06,Book Returned,Advanced Mathematics,,,2025-10-21
534,2025-10-31,Book Returned,Machine Learning,,,2025-11-18
534,2025-10-19,Book Borrowed,Database Management Systems,,2025-10-19,
534,2025-09-18,Book Returned,Control Systems,,,2025-09-25
534,2025-10-09,Book Borrowed,Power Systems,,2025-10-09,
534,2025-10-17,Book Returned,Physics Vol 1,,,2025-11-06
534,2025-11-15,Book Borrowed,Artificial Intelligence,,2025-11-15,
534,2025-11-02,Book Returned,Chemistry Fundamentals,,,2025-11-09
534,2025-09-13,Book Borrowed,Advanced Mathematics,,2025-09-13,
534,2025-11-18,Book Borrowed,Physics Vol 1,,2025-11-18,
119,2025-10-09,Reading Session,,2.0,,
119,2025-10-02,Reading Session,,2.0,,
119,2025-10-30,Reading Session,,3.0,,
119,2025-09-08,Book Borrowed,Database Management Systems,,2025-09-08,
119,2025-10-02,Book Returned,Database Management Systems,,,2025-10-10
119,2025-10-23,Book Borrowed,Physics Vol 1,,2025-10-23,
119,2025-10-30,Book Returned,Artificial Intelligence,,,2025-11-09
119,2025-11-06,Book Borrowed,Power Systems,,2025-11-06,
119,2025-09-04,Book Returned,Artificial Intelligence,,,2025-09-25
119,2025-11-28,Book Borrowed,Control Systems,,2025-11-28,
119,2025-08-30,Book Returned,Machine Learning,,,2025-09-08
119,2025-09-03,Book Returned,Advanced Mathematics,,,2025-09-24
119,2025-09-23,Reading Session,,3.0,,
119,2025-11-29,Book Returned,Control Systems,,,2025-12-18
589,2025-11-11,Book Returned,Control Systems,,,2025-11-30
589,2025-09-12,Book Returned,Operating Systems,,,2025-09-22
589,2025-11-21,Book Borrowed,Data Structures and Algorithms,,2025-11-21,
589,2025-10-05,Book Returned,Computer Networks,,,2025-10-16
589,2025-10-01,Reading Session,,1.0,,
589,2025-09-28,Reading Session,,2.0,,
589,2025-08-24,Reading Session,,4.0,,
589,2025-10-05,Book Borrowed,Control Systems,,2025-10-05,
589,2025-11-17,Book Returned,Artificial Intelligence,,,2025-11-28
589,2025-09-29,Book Borrowed,Artificial Intelligence,,2025-09-29,
589,2025-11-18,Book Borrowed,Software Engineering,,2025-11-18,
321,2025-11-09,Reading Session,,2.0,,
321,2025-08-25,Book Borrowed,Control Systems,,2025-08-25,
321,2025-09-14,Reading Session,,4.0,,
321,2025-08-24,Book Returned,Physics Vol 1,,,2025-09-09
321,2025-08-29,Book Borrowed,Control Systems,,2025-08-29,
321,2025-11-29,Book Returned,Operating Systems,,,2025-12-19
321,2025-09-11,Book Returned,Machine Learning,,,2025-09-24
321,2025-09-13,Book Returned,Power Systems,,,2025-09-28
321,2025-11-13,Book Returned,Digital Electronics,,,2025-11-28
321,2025-08-28,Book Returned,Operating Systems,,,2025-09-07
770,2025-11-18,Book Borrowed,Digital Electronics,,2025-11-18,
770,2025-09-24,Book Returned,Digital Electronics,,,2025-10-09
770,2025-09-25,Reading Session,,4.0,,
770,2025-09-04,Book Returned,Database Management Systems,,,2025-09-13
770,2025-09-06,Book Borrowed,Machine Learning,,2025-09-06,
770,2025-09-09,Reading Session,,3.0,,
770,2025-11-21,Reading Session,,3.0,,
770,2025-10-14,Book Returned,Introduction to Algorithms,,,2025-10-21
770,2025-11-12,Reading Session,,1.0,,
770,2025-10-02,Book Borrowed,Digital Electronics,,2025-10-02,
770,2025-11-18,Book Returned,Digital Electronics,,,2025-12-02
770,2025-10-29,Book Borrowed,Physics Vol 1,,2025-10-29,
654,2025-10-25,Book Returned,Computer Networks,,,2025-11-14
654,2025-11-29,Reading Session,,1.0,,
654,2025-11-14,Reading Session,,4.0,,
654,2025-08-27,Reading Session,,3.0,,
654,2025-10-04,Book Borrowed,Advanced Mathematics,,2025-10-04,
654,2025-11-15,Book Borrowed,Power Systems,,2025-11-15,
654,2025-11-27,Book Returned,Chemistry Fundamentals,,,2025-12-04
654,2025-09-09,Reading Session,,3.0,,
654,2025-11-20,Reading Session,,3.0,,
654,2025-10-23,Book Returned,Computer Networks,,,2025-10-31
654,2025-10-25,Book Borrowed,Machine Learning,,2025-10-25,
654,2025-09-09,Reading Session,,2.0,,
654,2025-10-27,Book Borrowed,Data Structures and Algorithms,,2025-10-27,
654,2025-09-11,Book Returned,Data Structures and Algorithms,,,2025-09-24
654,2025-09-21,Reading Session,,2.0,,
654,2025-11-02,Book Returned,Software Engineering,,,2025-11-19
654,2025-10-18,Book Returned,Artificial Intelligence,,,2025-11-03
654,2025-09-15,Book Returned,Operating Systems,,,2025-10-05
654,2025-09-07,Book Returned,Advanced Mathematics,,,2025-09-23
654,2025-11-16,Book Borrowed,Software Engineering,,2025-11-16,
798,2025-09-12,Book Returned,Operating Systems,,,2025-09-28
798,2025-11-23,Book Borrowed,Machine Learning,,2025-11-23,
798,2025-11-29,Book Borrowed,Computer Networks,,2025-11-29,
798,2025-08-31,Reading Session,,3.0,,
798,2025-11-18,Book Borrowed,Data Structures and Algorithms,,2025-11-18,
798,2025-11-01,Book Borrowed,Machine Learning,,2025-11-01,
798,2025-11-04,Reading Session,,3.0,,
798,2025-11-11,Book Returned,Introduction to Algorithms,,,2025-11-30
798,2025-10-10,Book Returned,Data Structures and Algorithms,,,2025-10-20
798,2025-09-06,Reading Session,,1.0,,
446,2025-10-18,Reading Session,,1.0,,
446,2025-10-07,Book Returned,Chemistry Fundamentals,,,2025-10-14
446,2025-10-07,Reading Session,,4.0,,
446,2025-09-10,Book Returned,Operating Systems,,,2025-09-24
446,2025-10-15,Book Borrowed,Control Systems,,2025-10-15,
446,2025-10-03,Book Returned,Artificial Intelligence,,,2025-10-17
446,2025-10-28,Reading Session,,3.0,,
446,2025-08-24,Book Returned,Physics Vol 1,,,2025-09-08
446,2025-10-19,Reading Session,,4.0,,
446,2025-08-24,Book Returned,Artificial Intelligence,,,2025-09-01
446,2025-11-20,Book Borrowed,Control Systems,,2025-11-20,
419,2025-10-12,Reading Session,,3.0,,
419,2025-10-05,Reading Session,,3.0,,
419,2025-10-13,Book Returned,Operating Systems,,,2025-10-26
419,2025-11-10,Book Returned,Database Management Systems,,,2025-11-28
419,2025-10-13,Reading Session,,3.0,,
419,2025-10-16,Book Borrowed,Computer Networks,,2025-10-16,
419,2025-09-02,Reading Session,,3.0,,
419,2025-11-18,Book Borrowed,Physics Vol 1,,2025-11-18,
419,2025-11-13,Reading Session,,4.0,,
419,2025-10-08,Book Borrowed,Control Systems,,2025-10-08,
419,2025-11-08,Book Returned,Chemistry Fundamentals,,,2025-11-19
419,2025-11-15,Book Returned,Computer Networks,,,2025-11-29
419,2025-10-01,Book Returned,Digital Electronics,,,2025-10-13
419,2025-11-25,Book Borrowed,Database Management Systems,,2025-11-25,
419,2025-10-23,Book Borrowed,Software Engineering,,2025-10-23,
419,2025-08-24,Reading Session,,3.0,,
419,2025-09-27,Reading Session,,2.0,,
419,2025-11-21,Book Borrowed,Digital Electronics,,2025-11-21,
419,2025-08-28,Book Borrowed,Computer Networks,,2025-08-28,
419,2025-10-15,Book Returned,Control Systems,,,2025-10-26
212,2025-11-26,Book Borrowed,Software Engineering,,2025-11-26,
212,2025-10-12,Reading Session,,2.0,,
212,2025-11-10,Book Returned,Operating Systems,,,2025-11-29
212,2025-11-02,Book Returned,Digital Electronics,,,2025-11-15
212,2025-11-09,Book Returned,Physics Vol 1,,,2025-11-19
212,2025-11-02,Book Borrowed,Introduction to Algorithms,,2025-11-02,
212,2025-10-25,Reading Session,,1.0,,
212,2025-08-29,Reading Session,,4.0,,
212,2025-10-11,Book Returned,Computer Networks,,,2025-10-25
212,2025-09-25,Reading Session,,1.0,,
459,2025-11-22,Book Borrowed,Database Management Systems,,2025-11-22,
459,2025-09-27,Book Borrowed,Advanced Mathematics,,2025-09-27,
459,2025-11-14,Book Returned,Advanced Mathematics,,,2025-11-21
459,2025-10-29,Reading Session,,4.0,,
459,2025-09-29,Reading Session,,1.0,,
616,2025-09-24,Book Borrowed,Database Management Systems,,2025-09-24,
616,2025-10-18,Book Borrowed,Machine Learning,,2025-10-18,
616,2025-10-28,Book Returned,Physics Vol 1,,,2025-11-09
616,2025-11-17,Reading Session,,2.0,,
616,2025-11-10,Reading Session,,4.0,,
616,2025-10-21,Book Borrowed,Physics Vol 1,,2025-10-21,
616,2025-11-02,Book Borrowed,Machine Learning,,2025-11-02,
616,2025-11-29,Reading Session,,3.0,,
616,2025-11-29,Book Borrowed,Software Engineering,,2025-11-29,
616,2025-11-26,Reading Session,,3.0,,
616,2025-11-04,Reading Session,,1.0,,
616,2025-11-10,Book Borrowed,Computer Networks,,2025-11-10,
616,2025-09-18,Book Returned,Chemistry Fundamentals,,,2025-10-09
616,2025-11-04,Book Returned,Artificial Intelligence,,,2025-11-15
616,2025-09-24,Book Borrowed,Software Engineering,,2025-09-24,
412,2025-11-04,Reading Session,,1.0,,
412,2025-10-22,Reading Session,,3.0,,
412,2025-09-21,Book Returned,Machine Learning,,,2025-10-10
412,2025-08-26,Book Returned,Operating Systems,,,2025-09-09
412,2025-10-11,Reading Session,,2.0,,
412,2025-11-18,Book Borrowed,Power Systems,,2025-11-18,
412,2025-09-07,Book Returned,Artificial Intelligence,,,2025-09-17
412,2025-10-09,Book Returned,Power Systems,,,2025-10-21
412,2025-10-01,Reading Session,,3.0,,
412,2025-09-28,Book Returned,Power Systems,,,2025-10-06
412,2025-11-23,Book Borrowed,Machine Learning,,2025-11-23,
412,2025-08-25,Book Borrowed,Computer Networks,,2025-08-25,
412,2025-10-24,Reading Session,,4.0,,
412,2025-09-23,Reading Session,,2.0,,
687,2025-09-13,Book Borrowed,Physics Vol 1,,2025-09-13,
687,2025-10-12,Book Borrowed,Power Systems,,2025-10-12,
687,2025-11-17,Reading Session,,1.0,,
687,2025-09-05,Book Borrowed,Control Systems,,2025-09-05,
687,2025-08-30,Reading Session,,1.0,,
687,2025-08-26,Book Returned,Physics Vol 1,,,2025-09-03
687,2025-09-25,Book Borrowed,Software Engineering,,2025-09-25,
687,2025-09-27,Reading Session,,3.0,,
687,2025-11-16,Book Returned,Operating Systems,,,2025-11-30
687,2025-10-18,Reading Session,,3.0,,
687,2025-11-26,Book Borrowed,Advanced Mathematics,,2025-11-26,
687,2025-09-17,Book Returned,Database Management Systems,,,2025-09-29
687,2025-08-23,Reading Session,,2.0,,
687,2025-11-12,Book Returned,Operating Systems,,,2025-11-26
687,2025-09-12,Book Returned,Software Engineering,,,2025-09-23
687,2025-09-17,Book Borrowed,Digital Electronics,,2025-09-17,
270,2025-09-30,Book Returned,Data Structures and Algorithms,,,2025-10-08
270,2025-10-01,Reading Session,,1.0,,
270,2025-10-03,Book Returned,Control Systems,,,2025-10-17
270,2025-08-24,Book Borrowed,Software Engineering,,2025-08-24,
270,2025-09-18,Reading Session,,2.0,,
270,2025-10-05,Reading Session,,4.0,,
270,2025-11-20,Book Borrowed,Operating Systems,,2025-11-20,
270,2025-10-28,Book Borrowed,Artificial Intelligence,,2025-10-28,
270,2025-11-13,Reading Session,,1.0,,
270,2025-10-22,Reading Session,,3.0,,
270,2025-10-09,Reading Session,,3.0,,
270,2025-09-11,Reading Session,,4.0,,
270,2025-10-07,Book Borrowed,Chemistry Fundamentals,,2025-10-07,
270,2025-10-30,Book Borrowed,Digital Electronics,,2025-10-30,
270,2025-08-24,Book Returned,Introduction to Algorithms,,,2025-09-03
270,2025-10-29,Book Borrowed,Operating Systems,,2025-10-29,
270,2025-10-03,Book Returned,Control Systems,,,2025-10-24
270,2025-10-31,Book Returned,Power Systems,,,2025-11-13
270,2025-10-13,Reading Session,,3.0,,
376,2025-08-25,Reading Session,,1.0,,
376,2025-11-04,Book Returned,Database Management Systems,,,2025-11-16
376,2025-09-02,Book Returned,Control Systems,,,2025-09-23
376,2025-09-07,Book Borrowed,Software Engineering,,2025-09-07,
376,2025-09-22,Reading Session,,2.0,,
376,2025-11-29,Book Borrowed,Database Management Systems,,2025-11-29,
376,2025-09-11,Book Borrowed,Data Structures and Algorithms,,2025-09-11,
376,2025-11-12,Reading Session,,1.0,,
376,2025-10-12,Reading Session,,2.0,,
376,2025-09-19,Book Returned,Computer Networks,,,2025-09-30
376,2025-09-29,Reading Session,,4.0,,
376,2025-08-24,Reading Session,,4.0,,
376,2025-10-21,Book Returned,Computer Networks,,,2025-11-06
74,2025-08-24,Book Returned,Digital Electronics,,,2025-09-10
74,2025-11-18,Book Returned,Introduction to Algorithms,,,2025-12-01
74,2025-11-03,Reading Session,,4.0,,
74,2025-09-09,Book Returned,Computer Networks,,,2025-09-18
74,2025-09-02,Book Borrowed,Physics Vol 1,,2025-09-02,
74,2025-11-10,Book Borrowed,Data Structures and Algorithms,,2025-11-10,
74,2025-11-07,Book Borrowed,Machine Learning,,2025-11-07,
74,2025-09-09,Reading Session,,1.0,,
74,2025-11-08,Book Borrowed,Artificial Intelligence,,2025-11-08,
74,2025-11-08,Book Returned,Data Structures and Algorithms,,,2025-11-23
74,2025-09-06,Book Returned,Computer Networks,,,2025-09-25
74,2025-10-02,Reading Session,,3.0,,
74,2025-11-23,Book Returned,Power Systems,,,2025-12-14
74,2025-11-10,Book Returned,Computer Networks,,,2025-11-29
74,2025-10-24,Book Returned,Software Engineering,,,2025-11-06
294,2025-10-27,Book Borrowed,Digital Electronics,,2025-10-27,
294,2025-08-23,Book Borrowed,Advanced Mathematics,,2025-08-23,
294,2025-11-15,Reading Session,,2.0,,
294,2025-09-18,Book Returned,Computer Networks,,,2025-10-03
294,2025-10-20,Book Borrowed,Introduction to Algorithms,,2025-10-20,
294,2025-10-27,Book Borrowed,Chemistry Fundamentals,,2025-10-27,
294,2025-10-20,Reading Session,,4.0,,
294,2025-09-21,Book Returned,Operating Systems,,,2025-10-11
294,2025-11-20,Reading Session,,3.0,,
294,2025-11-10,Book Returned,Control Systems,,,2025-11-18
294,2025-09-01,Book Returned,Artificial Intelligence,,,2025-09-22
520,2025-11-01,Reading Session,,1.0,,
520,2025-11-29,Book Returned,Data Structures and Algorithms,,,2025-12-20
520,2025-11-28,Reading Session,,3.0,,
520,2025-09-30,Book Returned,Database Management Systems,,,2025-10-16
520,2025-11-04,Book Returned,Software Engineering,,,2025-11-24
520,2025-11-23,Reading Session,,4.0,,
520,2025-11-01,Book Borrowed,Advanced Mathematics,,2025-11-01,
520,2025-11-15,Book Returned,Operating Systems,,,2025-12-05
520,2025-08-28,Book Returned,Data Structures and Algorithms,,,2025-09-07
520,2025-08-31,Reading Session,,2.0,,
365,2025-10-23,Book Borrowed,Database Management Systems,,2025-10-23,
365,2025-09-28,Reading Session,,4.0,,
365,2025-08-23,Reading Session,,4.0,,
365,2025-08-29,Reading Session,,1.0,,
365,2025-09-05,Book Returned,Database Management Systems,,,2025-09-19
365,2025-10-06,Book Returned,Advanced Mathematics,,,2025-10-17
352,2025-11-30,Reading Session,,2.0,,
352,2025-11-21,Book Returned,Introduction to Algorithms,,,2025-12-02
352,2025-11-01,Book Borrowed,Database Management Systems,,2025-11-01,
352,2025-11-30,Book Returned,Artificial Intelligence,,,2025-12-14
352,2025-10-09,Book Borrowed,Machine Learning,,2025-10-09,
352,2025-10-29,Book Returned,Data Structures and Algorithms,,,2025-11-08
352,2025-10-23,Book Borrowed,Artificial Intelligence,,2025-10-23,
352,2025-11-30,Book Returned,Chemistry Fundamentals,,,2025-12-17
352,2025-10-31,Book Borrowed,Advanced Mathematics,,2025-10-31,
352,2025-10-09,Book Returned,Advanced Mathematics,,,2025-10-17
352,2025-11-06,Book Borrowed,Artificial Intelligence,,2025-11-06,
352,2025-09-29,Book Borrowed,Computer Networks,,2025-09-29,
352,2025-10-19,Reading Session,,1.0,,
