student_id,activity_name,session_date,session_type,session_time,duration_hours,attendance_status,marked_by
39,Innovation Club,2025-10-13,Project Work,16:00:00,1.5,Present,Mr. Vinod Khanna
39,Innovation Club,2025-11-05,Project Work,18:00:00,4.0,Present,Mr. Vinod Khanna
39,Innovation Club,2025-11-11,Project Work,17:00:00,2.5,Present,Mr. Vinod Khanna
39,Innovation Club,2025-11-25,Project Work,14:00:00,3.0,Present,Mr. Vinod Khanna
39,Innovation Club,2025-11-02,Project Work,15:00:00,3.0,Present,Mr. Vinod Khanna
40,Coding Club,2025-08-05,Event,18:00:00,2.5,Present,Mr. Vinod Khanna
40,Coding Club,2025-08-02,Competition,18:00:00,1.0,Present,Mr. Vinod Khanna
40,Coding Club,2025-08-05,Event,17:00:00,1.5,Absent,Mr. Vinod Khanna
40,Coding Club,2025-08-22,Practice Session,16:00:00,3.0,Present,Mr. Vinod Khanna
40,Coding Club,2025-09-06,Training,17:00:00,3.0,Absent,Mr. Vinod Khanna
40,Coding Club,2025-09-24,Competition,18:00:00,4.0,Present,Mr. Vinod Khanna
40,Coding Club,2025-09-06,Practice Session,18:00:00,2.5,Present,Mr. Vinod Khanna
40,Coding Club,2025-09-25,Event,18:00:00,2.5,Absent,Mr. Vinod Khanna
40,Coding Club,2025-10-03,Practice Session,14:00:00,1.0,Absent,Mr. Vinod Khanna
40,Coding Club,2025-10-26,Event,18:00:00,2.5,Present,Mr. Vinod Khanna
40,Coding Club,2025-10-22,Event,17:00:00,2.5,Present,Mr. Vinod Khanna
40,Coding Club,2025-10-19,Regular Meeting,18:00:00,3.0,Absent,Mr. Vinod Khanna
40,Coding Club,2025-11-06,Competition,14:00:00,1.0,Absent,Mr. Vinod Khanna
40,Coding Club,2025-11-12,Event,18:00:00,3.0,Present,Mr. Vinod Khanna
40,Coding Club,2025-11-02,Competition,14:00:00,1.5,Present,Mr. Vinod Khanna
40,Coding Club,2025-11-13,Practice Session,15:00:00,1.0,Present,Mr. Vinod Khanna
41,Rotaract Club,2025-08-10,Competition,18:00:00,2.5,Present,Mr. Vinod Khanna
41,Rotaract Club,2025-08-14,Workshop,18:00:00,2.5,Absent,Mr. Vinod Khanna
41,Rotaract Club,2025-08-21,Project Work,16:00:00,3.0,Absent,Mr. Vinod Khanna
41,Rotaract Club,2025-08-22,Training,16:00:00,2.0,Present,Mr. Vinod Khanna
41,Rotaract Club,2025-09-09,Project Work,18:00:00,3.0,Absent,Mr. Vinod Khanna
41,Rotaract Club,2025-09-19,Training,16:00:00,1.5,Present,Mr. Vinod Khanna
41,Rotaract Club,2025-09-16,Project Work,14:00:00,2.5,Absent,Mr. Vinod Khanna
41,Rotaract Club,2025-09-02,Event,14:00:00,1.5,Present,Mr. Vinod Khanna
41,Rotaract Club,2025-09-30,Practice Session,18:00:00,1.0,Absent,Mr. Vinod Khanna
41,Rotaract Club,2025-10-06,Competition,17:00:00,1.0,Present,Mr. Vinod Khanna
41,Rotaract Club,2025-10-19,Workshop,18:00:00,1.5,Present,Mr. Vinod Khanna
41,Rotaract Club,2025-10-13,Competition,17:00:00,3.0,Present,Mr. Vinod Khanna
41,Rotaract Club,2025-11-02,Training,17:00:00,1.5,Present,Mr. Vinod Khanna
41,Rotaract Club,2025-11-11,Practice Session,15:00:00,1.5,Present,Mr. Vinod Khanna
41,Rotaract Club,2025-10-30,Training,16:00:00,2.5,Absent,Mr. Vinod Khanna
41,Rotaract Club,2025-11-25,Project Work,14:00:00,3.0,Present,Mr. Vinod Khanna
43,NCC,2025-08-14,Workshop,18:00:00,2.0,Present,Mr. Vinod Khanna
43,NCC,2025-08-28,Event,17:00:00,3.0,Absent,Mr. Vinod Khanna
43,NCC,2025-08-04,Event,17:00:00,2.0,Present,Mr. Vinod Khanna
43,NCC,2025-08-11,Training,16:00:00,2.5,Absent,Mr. Vinod Khanna
43,NCC,2025-09-19,Project Work,16:00:00,2.5,Absent,Mr. Vinod Khanna
43,NCC,2025-09-13,Workshop,18:00:00,1.5,Absent,Mr. Vinod Khanna
43,NCC,2025-09-25,Practice Session,15:00:00,2.0,Present,Mr. Vinod Khanna
43,NCC,2025-09-02,Training,16:00:00,1.0,Absent,Mr. Vinod Khanna
43,NCC,2025-10-05,Competition,16:00:00,1.5,Present,Mr. Vinod Khanna
43,NCC,2025-10-05,Training,14:00:00,2.5,Absent,Mr. Vinod Khanna
43,NCC,2025-10-11,Competition,17:00:00,3.0,Present,Mr. Vinod Khanna
43,NCC,2025-10-18,Regular Meeting,16:00:00,2.0,Present,Mr. Vinod Khanna
43,NCC,2025-11-04,Project Work,14:00:00,2.0,Present,Mr. Vinod Khanna
43,NCC,2025-11-05,Competition,14:00:00,2.0,Absent,Mr. Vinod Khanna
43,NCC,2025-11-03,Project Work,14:00:00,2.0,Absent,Mr. Vinod Khanna
43,NCC,2025-11-19,Regular Meeting,18:00:00,3.0,Absent,Mr. Vinod Khanna
43,Event Management Team,2025-08-02,Workshop,14:00:00,2.0,Present,Mr. Vinod Khanna
43,Event Management Team,2025-08-09,Workshop,16:00:00,2.5,Present,Mr. Vinod Khanna
43,Event Management Team,2025-08-21,Workshop,18:00:00,2.0,Absent,Mr. Vinod Khanna
43,Event Management Team,2025-08-05,Training,15:00:00,2.0,Absent,Mr. Vinod Khanna
43,Event Management Team,2025-09-16,Competition,15:00:00,4.0,Present,Mr. Vinod Khanna
43,Event Management Team,2025-09-11,Event,18:00:00,1.0,Absent,Mr. Vinod Khanna
43,Event Management Team,2025-09-09,Regular Meeting,14:00:00,4.0,Absent,Mr. Vinod Khanna
43,Event Management Team,2025-09-07,Workshop,18:00:00,3.0,Absent,Mr. Vinod Khanna
43,Event Management Team,2025-10-05,Competition,18:00:00,3.0,Absent,Mr. Vinod Khanna
43,Event Management Team,2025-10-14,Competition,18:00:00,2.5,Present,Mr. Vinod Khanna
43,Event Management Team,2025-10-18,Regular Meeting,17:00:00,2.5,Absent,Mr. Vinod Khanna
43,Event Management Team,2025-10-24,Training,14:00:00,1.0,Absent,Mr. Vinod Khanna
43,Event Management Team,2025-11-17,Workshop,16:00:00,1.0,Present,Mr. Vinod Khanna
43,Event Management Team,2025-10-30,Competition,16:00:00,1.5,Present,Mr. Vinod Khanna
43,Event Management Team,2025-11-04,Training,16:00:00,2.5,Absent,Mr. Vinod Khanna
43,Event Management Team,2025-11-11,Practice Session,14:00:00,1.5,Absent,Mr. Vinod Khanna
44,Dance Club,2025-08-10,Event,17:00:00,2.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-08-18,Competition,16:00:00,2.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-08-28,Event,18:00:00,2.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-08-13,Competition,18:00:00,1.5,Present,Mr. Vinod Khanna
44,Dance Club,2025-08-28,Project Work,17:00:00,1.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-08-05,Training,18:00:00,2.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-09-20,Project Work,18:00:00,2.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-09-07,Competition,18:00:00,3.0,Absent,Mr. Vinod Khanna
44,Dance Club,2025-09-22,Competition,14:00:00,3.0,Absent,Mr. Vinod Khanna
44,Dance Club,2025-09-08,Regular Meeting,16:00:00,2.5,Present,Mr. Vinod Khanna
44,Dance Club,2025-09-14,Competition,14:00:00,3.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-09-26,Competition,15:00:00,2.5,Present,Mr. Vinod Khanna
44,Dance Club,2025-10-03,Training,18:00:00,2.5,Present,Mr. Vinod Khanna
44,Dance Club,2025-10-15,Training,16:00:00,2.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-10-01,Competition,18:00:00,4.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-10-18,Event,16:00:00,2.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-10-10,Competition,18:00:00,4.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-10-17,Regular Meeting,18:00:00,2.0,Present,Mr. Vinod Khanna
44,Dance Club,2025-11-26,Practice Session,14:00:00,1.5,Present,Mr. Vinod Khanna
44,Dance Club,2025-11-05,Event,14:00:00,1.5,Present,Mr. Vinod Khanna
44,Dance Club,2025-11-10,Regular Meeting,15:00:00,2.5,Present,Mr. Vinod Khanna
44,Dance Club,2025-11-19,Workshop,18:00:00,2.5,Present,Mr. Vinod Khanna
44,Dance Club,2025-11-02,Practice Session,14:00:00,1.5,Present,Mr. Vinod Khanna
44,Dance Club,2025-11-11,Project Work,14:00:00,3.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-08-07,Project Work,17:00:00,4.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-08-27,Competition,17:00:00,4.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-08-31,Training,17:00:00,1.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-08-27,Training,17:00:00,2.5,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-08-01,Training,15:00:00,1.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-08-11,Workshop,15:00:00,2.5,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-08-09,Event,16:00:00,4.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-08-04,Practice Session,14:00:00,2.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-08-20,Regular Meeting,18:00:00,2.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-08-24,Training,15:00:00,2.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-08-30,Regular Meeting,18:00:00,1.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-08-02,Event,15:00:00,3.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-08-22,Workshop,17:00:00,2.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-08-11,Project Work,17:00:00,1.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-09-04,Competition,14:00:00,1.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-09-07,Competition,14:00:00,4.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-09-21,Regular Meeting,15:00:00,2.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-09-08,Competition,16:00:00,3.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-09-06,Practice Session,15:00:00,1.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-09-26,Regular Meeting,14:00:00,3.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-09-15,Competition,14:00:00,1.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-09-18,Training,16:00:00,1.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-09-23,Regular Meeting,18:00:00,3.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-09-23,Workshop,16:00:00,1.5,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-09-16,Workshop,16:00:00,2.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-09-15,Project Work,18:00:00,4.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-09-11,Training,17:00:00,3.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-09-28,Workshop,18:00:00,1.5,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-10-08,Competition,15:00:00,4.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-10-21,Regular Meeting,18:00:00,1.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-10-22,Workshop,17:00:00,2.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-10-25,Training,14:00:00,1.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-10-03,Regular Meeting,15:00:00,1.5,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-10-24,Event,14:00:00,2.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-10-16,Training,17:00:00,2.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-10-13,Competition,18:00:00,3.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-10-29,Project Work,18:00:00,4.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-10-02,Project Work,16:00:00,2.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-10-21,Event,15:00:00,2.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-10-01,Practice Session,14:00:00,1.5,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-10-11,Practice Session,16:00:00,1.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-10-06,Practice Session,15:00:00,1.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-11-06,Workshop,14:00:00,1.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-11-14,Project Work,18:00:00,2.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-11-21,Practice Session,18:00:00,4.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-11-21,Workshop,15:00:00,1.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-11-16,Competition,17:00:00,4.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-11-26,Project Work,14:00:00,3.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-11-01,Training,17:00:00,3.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-11-08,Regular Meeting,17:00:00,1.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-11-11,Training,17:00:00,1.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-11-15,Regular Meeting,17:00:00,2.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-11-21,Training,14:00:00,4.0,Present,Mr. Vinod Khanna
44,Badminton Club,2025-11-19,Training,16:00:00,3.0,Absent,Mr. Vinod Khanna
44,Badminton Club,2025-11-21,Practice Session,17:00:00,2.5,Present,Mr. Vinod Khanna
44,Badminton Club,2025-11-22,Regular Meeting,15:00:00,1.0,Present,Mr. Vinod Khanna
45,Event Management Team,2025-08-27,Competition,17:00:00,1.0,Present,Mr. Vinod Khanna
45,Event Management Team,2025-08-13,Competition,16:00:00,3.0,Present,Mr. Vinod Khanna
45,Event Management Team,2025-08-25,Practice Session,14:00:00,1.5,Present,Mr. Vinod Khanna
45,Event Management Team,2025-08-08,Event,14:00:00,4.0,Present,Mr. Vinod Khanna
45,Event Management Team,2025-09-22,Practice Session,17:00:00,1.0,Absent,Mr. Vinod Khanna
45,Event Management Team,2025-08-31,Practice Session,14:00:00,1.5,Present,Mr. Vinod Khanna
45,Event Management Team,2025-09-16,Training,18:00:00,2.5,Absent,Mr. Vinod Khanna
45,Event Management Team,2025-09-24,Event,16:00:00,1.5,Absent,Mr. Vinod Khanna
45,Event Management Team,2025-10-21,Training,17:00:00,4.0,Absent,Mr. Vinod Khanna
45,Event Management Team,2025-10-24,Project Work,16:00:00,3.0,Absent,Mr. Vinod Khanna
45,Event Management Team,2025-10-25,Practice Session,18:00:00,4.0,Present,Mr. Vinod Khanna
45,Event Management Team,2025-10-04,Training,14:00:00,1.0,Absent,Mr. Vinod Khanna
45,Event Management Team,2025-11-14,Workshop,18:00:00,2.5,Present,Mr. Vinod Khanna
45,Event Management Team,2025-11-13,Event,16:00:00,3.0,Present,Mr. Vinod Khanna
45,Event Management Team,2025-11-13,Training,16:00:00,2.5,Present,Mr. Vinod Khanna
45,Event Management Team,2025-11-10,Event,14:00:00,2.5,Absent,Mr. Vinod Khanna
49,Quiz Club,2025-08-01,Competition,16:00:00,1.5,Present,Mr. Vinod Khanna
49,Quiz Club,2025-08-18,Project Work,17:00:00,3.0,Present,Mr. Vinod Khanna
49,Quiz Club,2025-08-30,Project Work,18:00:00,2.0,Absent,Mr. Vinod Khanna
49,Quiz Club,2025-08-31,Training,15:00:00,4.0,Present,Mr. Vinod Khanna
49,Quiz Club,2025-08-31,Practice Session,15:00:00,1.5,Present,Mr. Vinod Khanna
49,Quiz Club,2025-09-22,Competition,18:00:00,1.0,Absent,Mr. Vinod Khanna
49,Quiz Club,2025-09-18,Practice Session,15:00:00,1.0,Absent,Mr. Vinod Khanna
49,Quiz Club,2025-09-23,Regular Meeting,14:00:00,2.0,Absent,Mr. Vinod Khanna
49,Quiz Club,2025-10-20,Competition,17:00:00,4.0,Absent,Mr. Vinod Khanna
49,Quiz Club,2025-10-24,Project Work,17:00:00,2.5,Present,Mr. Vinod Khanna
49,Quiz Club,2025-10-04,Workshop,17:00:00,1.0,Absent,Mr. Vinod Khanna
49,Quiz Club,2025-10-12,Practice Session,17:00:00,1.5,Present,Mr. Vinod Khanna
49,Quiz Club,2025-11-20,Regular Meeting,15:00:00,2.5,Absent,Mr. Vinod Khanna
49,Quiz Club,2025-11-21,Project Work,17:00:00,1.5,Absent,Mr. Vinod Khanna
49,Quiz Club,2025-10-30,Regular Meeting,16:00:00,1.5,Present,Mr. Vinod Khanna
49,Quiz Club,2025-11-23,Workshop,18:00:00,3.0,Absent,Mr. Vinod Khanna
49,Music Club,2025-08-18,Training,14:00:00,2.0,Present,Mr. Vinod Khanna
49,Music Club,2025-08-19,Regular Meeting,18:00:00,2.5,Present,Mr. Vinod Khanna
49,Music Club,2025-08-01,Regular Meeting,15:00:00,3.0,Present,Mr. Vinod Khanna
49,Music Club,2025-08-29,Competition,16:00:00,2.5,Present,Mr. Vinod Khanna
49,Music Club,2025-08-13,Regular Meeting,18:00:00,4.0,Present,Mr. Vinod Khanna
49,Music Club,2025-08-17,Training,15:00:00,4.0,Present,Mr. Vinod Khanna
49,Music Club,2025-09-26,Competition,16:00:00,2.0,Present,Mr. Vinod Khanna
49,Music Club,2025-09-20,Regular Meeting,18:00:00,2.5,Present,Mr. Vinod Khanna
49,Music Club,2025-09-27,Training,14:00:00,4.0,Present,Mr. Vinod Khanna
49,Music Club,2025-09-30,Event,14:00:00,1.0,Present,Mr. Vinod Khanna
49,Music Club,2025-09-22,Project Work,16:00:00,1.5,Present,Mr. Vinod Khanna
49,Music Club,2025-09-06,Competition,16:00:00,1.5,Present,Mr. Vinod Khanna
49,Music Club,2025-10-08,Competition,17:00:00,2.5,Present,Mr. Vinod Khanna
49,Music Club,2025-10-30,Workshop,15:00:00,1.5,Present,Mr. Vinod Khanna
49,Music Club,2025-10-18,Competition,17:00:00,2.5,Present,Mr. Vinod Khanna
49,Music Club,2025-10-12,Regular Meeting,18:00:00,1.5,Present,Mr. Vinod Khanna
49,Music Club,2025-10-23,Workshop,18:00:00,2.5,Present,Mr. Vinod Khanna
49,Music Club,2025-10-23,Practice Session,14:00:00,1.0,Present,Mr. Vinod Khanna
49,Music Club,2025-11-08,Practice Session,17:00:00,1.5,Absent,Mr. Vinod Khanna
49,Music Club,2025-11-10,Competition,16:00:00,3.0,Present,Mr. Vinod Khanna
49,Music Club,2025-11-18,Project Work,17:00:00,1.0,Present,Mr. Vinod Khanna
49,Music Club,2025-11-19,Training,16:00:00,1.5,Present,Mr. Vinod Khanna
49,Music Club,2025-11-09,Practice Session,15:00:00,1.0,Present,Mr. Vinod Khanna
49,Music Club,2025-11-23,Competition,17:00:00,1.0,Present,Mr. Vinod Khanna
50,Music Club,2025-08-30,Practice Session,14:00:00,2.5,Present,Mr. Vinod Khanna
50,Music Club,2025-08-14,Regular Meeting,16:00:00,4.0,Absent,Mr. Vinod Khanna
50,Music Club,2025-08-08,Event,17:00:00,3.0,Present,Mr. Vinod Khanna
50,Music Club,2025-08-04,Training,14:00:00,1.5,Absent,Mr. Vinod Khanna
50,Music Club,2025-08-28,Competition,18:00:00,2.5,Absent,Mr. Vinod Khanna
50,Music Club,2025-08-25,Competition,14:00:00,3.0,Absent,Mr. Vinod Khanna
50,Music Club,2025-09-26,Event,18:00:00,2.5,Absent,Mr. Vinod Khanna
50,Music Club,2025-09-10,Regular Meeting,17:00:00,1.0,Absent,Mr. Vinod Khanna
50,Music Club,2025-09-16,Event,14:00:00,2.0,Absent,Mr. Vinod Khanna
50,Music Club,2025-09-09,Event,15:00:00,3.0,Present,Mr. Vinod Khanna
50,Music Club,2025-08-31,Event,17:00:00,3.0,Absent,Mr. Vinod Khanna
50,Music Club,2025-09-03,Regular Meeting,18:00:00,2.5,Absent,Mr. Vinod Khanna
50,Music Club,2025-10-02,Regular Meeting,15:00:00,2.5,Absent,Mr. Vinod Khanna
50,Music Club,2025-10-07,Practice Session,15:00:00,3.0,Present,Mr. Vinod Khanna
50,Music Club,2025-10-28,Training,18:00:00,1.0,Absent,Mr. Vinod Khanna
50,Music Club,2025-10-06,Competition,14:00:00,1.0,Absent,Mr. Vinod Khanna
50,Music Club,2025-10-03,Training,15:00:00,4.0,Present,Mr. Vinod Khanna
50,Music Club,2025-10-24,Event,17:00:00,2.5,Absent,Mr. Vinod Khanna
50,Music Club,2025-11-09,Training,14:00:00,3.0,Present,Mr. Vinod Khanna
50,Music Club,2025-11-06,Practice Session,15:00:00,1.5,Present,Mr. Vinod Khanna
50,Music Club,2025-11-14,Practice Session,18:00:00,2.0,Present,Mr. Vinod Khanna
50,Music Club,2025-11-05,Training,14:00:00,3.0,Absent,Mr. Vinod Khanna
50,Music Club,2025-11-26,Regular Meeting,18:00:00,1.0,Present,Mr. Vinod Khanna
50,Music Club,2025-11-14,Event,16:00:00,4.0,Absent,Mr. Vinod Khanna
51,Student Council,2025-08-22,Competition,18:00:00,4.0,Present,Mr. Vinod Khanna
51,Student Council,2025-08-12,Training,15:00:00,2.0,Absent,Mr. Vinod Khanna
51,Student Council,2025-08-13,Training,16:00:00,2.5,Absent,Mr. Vinod Khanna
51,Student Council,2025-08-05,Event,14:00:00,4.0,Present,Mr. Vinod Khanna
51,Student Council,2025-09-18,Event,18:00:00,1.0,Present,Mr. Vinod Khanna
51,Student Council,2025-09-29,Event,17:00:00,1.0,Present,Mr. Vinod Khanna
51,Student Council,2025-09-02,Project Work,18:00:00,2.5,Present,Mr. Vinod Khanna
51,Student Council,2025-09-04,Competition,17:00:00,1.0,Present,Mr. Vinod Khanna
51,Student Council,2025-10-18,Competition,14:00:00,2.5,Present,Mr. Vinod Khanna
51,Student Council,2025-10-17,Competition,14:00:00,2.0,Present,Mr. Vinod Khanna
51,Student Council,2025-10-20,Regular Meeting,16:00:00,1.0,Present,Mr. Vinod Khanna
51,Student Council,2025-10-09,Competition,18:00:00,4.0,Present,Mr. Vinod Khanna
51,Student Council,2025-11-16,Training,14:00:00,1.0,Present,Mr. Vinod Khanna
51,Student Council,2025-11-22,Regular Meeting,18:00:00,2.5,Present,Mr. Vinod Khanna
51,Student Council,2025-11-06,Practice Session,18:00:00,1.0,Present,Mr. Vinod Khanna
51,Student Council,2025-11-05,Regular Meeting,14:00:00,1.5,Present,Mr. Vinod Khanna
51,Football Team,2025-08-15,Event,15:00:00,2.5,Absent,Mr. Vinod Khanna
51,Football Team,2025-08-14,Regular Meeting,18:00:00,2.5,Present,Mr. Vinod Khanna
51,Football Team,2025-08-10,Competition,17:00:00,2.5,Absent,Mr. Vinod Khanna
51,Football Team,2025-08-07,Regular Meeting,18:00:00,2.5,Present,Mr. Vinod Khanna
51,Football Team,2025-08-05,Regular Meeting,16:00:00,1.0,Absent,Mr. Vinod Khanna
51,Football Team,2025-08-04,Practice Session,14:00:00,4.0,Present,Mr. Vinod Khanna
51,Football Team,2025-08-25,Project Work,14:00:00,1.5,Present,Mr. Vinod Khanna
51,Football Team,2025-08-22,Practice Session,18:00:00,3.0,Present,Mr. Vinod Khanna
51,Football Team,2025-08-24,Regular Meeting,14:00:00,1.5,Present,Mr. Vinod Khanna
51,Football Team,2025-08-01,Competition,17:00:00,2.5,Absent,Mr. Vinod Khanna
51,Football Team,2025-08-18,Event,15:00:00,4.0,Present,Mr. Vinod Khanna
51,Football Team,2025-08-25,Regular Meeting,15:00:00,1.0,Present,Mr. Vinod Khanna
51,Football Team,2025-08-10,Project Work,16:00:00,1.0,Present,Mr. Vinod Khanna
51,Football Team,2025-08-25,Event,14:00:00,1.5,Present,Mr. Vinod Khanna
51,Football Team,2025-09-08,Training,17:00:00,4.0,Present,Mr. Vinod Khanna
51,Football Team,2025-09-11,Regular Meeting,15:00:00,2.5,Absent,Mr. Vinod Khanna
51,Football Team,2025-09-19,Practice Session,16:00:00,2.5,Present,Mr. Vinod Khanna
51,Football Team,2025-09-19,Project Work,17:00:00,2.0,Present,Mr. Vinod Khanna
51,Football Team,2025-09-30,Practice Session,16:00:00,2.0,Present,Mr. Vinod Khanna
51,Football Team,2025-09-24,Workshop,17:00:00,1.5,Present,Mr. Vinod Khanna
51,Football Team,2025-09-26,Training,15:00:00,3.0,Absent,Mr. Vinod Khanna
51,Football Team,2025-09-18,Practice Session,17:00:00,4.0,Present,Mr. Vinod Khanna
51,Football Team,2025-09-24,Workshop,15:00:00,2.0,Present,Mr. Vinod Khanna
51,Football Team,2025-09-11,Event,17:00:00,2.5,Absent,Mr. Vinod Khanna
51,Football Team,2025-09-21,Training,14:00:00,2.0,Present,Mr. Vinod Khanna
51,Football Team,2025-09-23,Project Work,14:00:00,1.0,Present,Mr. Vinod Khanna
51,Football Team,2025-09-02,Event,18:00:00,2.5,Present,Mr. Vinod Khanna
51,Football Team,2025-09-11,Regular Meeting,16:00:00,1.0,Present,Mr. Vinod Khanna
51,Football Team,2025-10-22,Training,18:00:00,1.0,Present,Mr. Vinod Khanna
51,Football Team,2025-10-10,Competition,15:00:00,2.0,Present,Mr. Vinod Khanna
51,Football Team,2025-10-06,Practice Session,18:00:00,3.0,Absent,Mr. Vinod Khanna
51,Football Team,2025-10-14,Workshop,17:00:00,2.5,Present,Mr. Vinod Khanna
51,Football Team,2025-10-21,Competition,14:00:00,1.5,Present,Mr. Vinod Khanna
51,Football Team,2025-10-25,Competition,15:00:00,4.0,Present,Mr. Vinod Khanna
51,Football Team,2025-10-11,Regular Meeting,17:00:00,4.0,Absent,Mr. Vinod Khanna
51,Football Team,2025-10-12,Competition,15:00:00,2.0,Present,Mr. Vinod Khanna
51,Football Team,2025-10-13,Regular Meeting,18:00:00,4.0,Present,Mr. Vinod Khanna
51,Football Team,2025-10-08,Project Work,15:00:00,4.0,Present,Mr. Vinod Khanna
51,Football Team,2025-10-15,Training,18:00:00,3.0,Present,Mr. Vinod Khanna
51,Football Team,2025-10-17,Workshop,14:00:00,1.0,Present,Mr. Vinod Khanna
51,Football Team,2025-10-01,Competition,17:00:00,3.0,Present,Mr. Vinod Khanna
51,Football Team,2025-10-29,Regular Meeting,18:00:00,2.0,Present,Mr. Vinod Khanna
51,Football Team,2025-11-20,Project Work,17:00:00,1.0,Present,Mr. Vinod Khanna
51,Football Team,2025-11-14,Regular Meeting,16:00:00,1.0,Present,Mr. Vinod Khanna
51,Football Team,2025-11-28,Workshop,14:00:00,1.5,Present,Mr. Vinod Khanna
51,Football Team,2025-11-16,Training,15:00:00,4.0,Present,Mr. Vinod Khanna
51,Football Team,2025-11-10,Practice Session,14:00:00,2.0,Absent,Mr. Vinod Khanna
51,Football Team,2025-11-10,Training,15:00:00,2.5,Absent,Mr. Vinod Khanna
51,Football Team,2025-11-10,Workshop,17:00:00,1.0,Absent,Mr. Vinod Khanna
51,Football Team,2025-11-22,Workshop,17:00:00,3.0,Absent,Mr. Vinod Khanna
51,Football Team,2025-11-13,Workshop,15:00:00,2.5,Present,Mr. Vinod Khanna
51,Football Team,2025-11-05,Regular Meeting,17:00:00,4.0,Absent,Mr. Vinod Khanna
51,Football Team,2025-11-12,Competition,18:00:00,2.0,Present,Mr. Vinod Khanna
51,Football Team,2025-11-11,Event,16:00:00,2.0,Absent,Mr. Vinod Khanna
51,Football Team,2025-11-15,Project Work,14:00:00,1.0,Present,Mr. Vinod Khanna
51,Football Team,2025-11-27,Competition,15:00:00,1.0,Absent,Mr. Vinod Khanna
51,Quiz Club,2025-08-03,Regular Meeting,14:00:00,4.0,Present,Mr. Vinod Khanna
